Video,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000
Black (2021-09-30) (576x432),28.25539515,264.2563727,1,30.09687971,229.2681662,1,12.29586234,261.80106,1,15.36500327,224.9713689,1,469.5978601,116.9376083,1,471.4393447,188.1416778,1,515.634974,82.56322999,1,521.1594277,166.6576913,1,476.9637983,287.5818438,1,481.8744238,369.8348205,1,528.5253659,288.1956719,1,535.2774759,381.4975561,1,217.9283043,137.1939384,1,176.8018159,131.0556566,1,214.8591634,114.4822956,1,260.8962772,121.8482338,1,196.4443178,137.1939384,1,190.9198642,118.1652647,1,238.1846344,114.4822956,1,240.026119,133.5109693,1,43.60109978,174.6374577,1,0,149.4705021,1,0,0,1,,,1,440.7479354,121.8482338,1,576,0,1,,,1,,,1,453.0244991,372.2901333,1,576,420.1687317,1,576,432,1,0,432,1,37.46281793,320.1147376,1,0,327.4806758,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-02) (576x432),27.64156697,264.2563727,1,30.09687971,231.1096507,1,10.45437779,262.4148882,1,12.90969053,226.1990253,1,467.7563756,119.3929211,1,471.4393447,188.755506,1,514.4073176,80.72174543,1,519.9317713,166.0438631,1,475.736142,287.5818438,1,481.2605956,364.3103669,1,527.2977095,288.1956719,1,534.6636477,382.1113842,1,217.3144761,136.5801103,1,174.9603314,131.6694848,1,213.631507,113.8684674,1,260.8962772,121.8482338,1,195.2166615,137.1939384,1,189.6922078,118.7790929,1,237.5708062,114.4822956,1,238.7984626,131.6694848,1,44.21492796,175.8651141,1,0,151.3119867,1,0,0,1,,,1,440.7479354,122.462062,1,576,0,1,,,1,,,1,452.4106709,372.2901333,1,576,418.9410753,1,576,432,1,0,432,1,37.46281793,322.5700503,1,0,326.8668476,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-03) (576x432),27.02773878,264.8702009,1,29.48305152,231.1096507,1,11.68203416,264.2563727,1,13.52351871,226.1990253,1,521.1594277,167.8853477,1,515.634974,83.17705817,1,467.7563756,120.6205775,1,472.6670011,188.755506,1,476.9637983,289.4233283,1,482.488252,366.7656796,1,527.9115377,288.8095001,1,534.6636477,380.8837279,1,216.0868197,135.9662821,1,174.9603314,129.214172,1,212.4038506,113.8684674,1,260.2824491,120.6205775,1,193.9890051,136.5801103,1,190.9198642,118.7790929,1,237.5708062,114.4822956,1,237.5708062,132.8971412,1,43.60109978,175.2512859,1,0,150.6981585,1,0,0,1,,,1,437.6787945,121.2344056,1,576,0,1,,,1,,,1,453.6383273,372.2901333,1,576,420.1687317,1,576,432,1,0,432,1,36.23516156,320.7285657,1,0,326.2530194,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-04) (576x432),26.4139106,264.8702009,1,28.86922334,229.8819944,1,12.29586234,263.6425445,1,14.75117508,226.8128534,1,467.7563756,119.3929211,1,471.4393447,188.755506,1,515.634974,80.10791725,1,521.1594277,167.2715195,1,477.5776265,286.9680156,1,481.2605956,366.7656796,1,529.1391941,288.8095001,1,535.2774759,380.8837279,1,215.4729916,135.3524539,1,174.3465032,130.4418284,1,213.631507,114.4822956,1,261.5101054,122.462062,1,193.3751769,137.1939384,1,191.5336923,118.7790929,1,238.1846344,115.0961238,1,237.5708062,132.283313,1,43.60109978,175.2512859,1,0,151.3119867,1,0,0,1,,,1,435.83731,123.0758902,1,576,0,1,,,1,,,1,453.0244991,372.9039615,1,576,420.1687317,1,576,432,1,0,432,1,36.84898974,321.9562221,1,0,327.4806758,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-05) (576x432),27.02773878,264.2563727,1,29.48305152,230.4958226,1,11.06820597,264.2563727,1,12.90969053,226.1990253,1,467.7563756,118.7790929,1,471.4393447,188.755506,1,516.2488022,83.17705817,1,521.7732558,166.0438631,1,478.1914547,287.5818438,1,481.8744238,367.993336,1,530.3668504,290.0371565,1,535.8913041,381.4975561,1,216.0868197,134.7386257,1,175.5741595,131.6694848,1,213.0176788,114.4822956,1,260.8962772,121.2344056,1,195.2166615,135.9662821,1,189.0783796,118.7790929,1,236.956978,115.0961238,1,238.1846344,130.4418284,1,44.21492796,174.0236295,1,0,150.0843303,1,0,0,1,,,1,436.4511381,123.6897184,1,576,0,1,,,1,,,1,453.6383273,373.5177897,1,576,420.7825599,1,576,432,1,0,432,1,36.84898974,321.9562221,1,0,328.094504,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-06) (576x432),27.02773878,266.0978573,1,29.48305152,230.4958226,1,11.68203416,265.4840291,1,13.52351871,226.1990253,1,467.1425474,118.7790929,1,470.8255165,189.9831624,1,515.634974,82.56322999,1,521.7732558,166.0438631,1,478.1914547,286.9680156,1,481.8744238,369.2209924,1,530.3668504,288.8095001,1,535.8913041,381.4975561,1,214.8591634,134.7386257,1,173.732675,132.283313,1,213.0176788,115.709952,1,260.2824491,120.0067493,1,193.3751769,135.9662821,1,188.4645514,118.1652647,1,237.5708062,114.4822956,1,237.5708062,130.4418284,1,43.60109978,176.4789423,1,0,151.9258149,1,0,0,1,,,1,441.3617636,121.2344056,1,576,0,1,,,1,,,1,453.0244991,373.5177897,1,576,420.1687317,1,576,432,1,0,432,1,36.84898974,321.9562221,1,0,327.4806758,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-11-03) (576x432),57.71914803,304.7690329,1,61.40211714,269.7808264,1,42.98727159,304.1552048,1,46.05641252,265.4840291,1,503.9722385,180.7757396,1,505.1998949,250.7521527,1,557.9891188,149.4705021,1,563.5135724,234.7926199,1,507.6552076,351.419975,1,509.4966921,432,1,569.0380261,359.3997414,1,573.9486516,432,1,257.2133081,187.5278496,1,217.3144761,181.3895678,1,300.7951093,174.0236295,1,255.9856518,167.8853477,1,236.956978,188.1416778,1,234.5016653,170.3406604,1,280.5387792,168.4991759,1,279.3111228,183.8448805,1,79.2031345,215.7639461,1,0,165.430035,1,0,0,1,576,0,1,475.1223138,182.6172241,1,576,115.0961238,1,,,1,,,1,475.1223138,432,1,576,432,1,414,432,1,0,432,1,62.62977351,363.0827105,1,0,374.745446,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-11-05) (576x432),59.56063258,247.6830117,1,62.62977351,212.080977,1,45.44258433,247.6830117,1,47.89789707,208.3980079,1,505.1998949,120.6205775,1,505.813723,191.2108187,1,561.6720879,89.92916821,1,562.8997442,174.0236295,1,507.6552076,291.8786411,1,506.4275512,368.6071642,1,565.9688852,296.1754383,1,567.1965415,389.4773225,1,255.9856518,127.9865157,1,216.0868197,121.2344056,1,254.7579954,107.1163574,1,300.1812811,112.640811,1,233.8878371,129.214172,1,233.2740089,109.5716701,1,278.6972946,108.3440138,1,281.7664355,124.9173747,1,77.97547813,159.2917531,1,0,107.7301856,1,0,0,1,576,0,1,476.9637983,122.462062,1,576,56.16861803,1,,,1,,,1,478.1914547,372.9039615,1,576,415.8719344,1,576,432,1,0,432,1,66.9265708,303.5413766,1,0,315.8179403,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-11-07) (576x432),59.56063258,247.6830117,1,63.85742988,212.080977,1,46.05641252,246.4553554,1,49.73938162,209.6256643,1,507.0413794,122.462062,1,507.0413794,193.6661315,1,564.1274006,89.31534002,1,564.7412288,174.6374577,1,507.6552076,291.2648129,1,508.2690358,371.0624769,1,566.5827133,296.1754383,1,567.1965415,389.4773225,1,257.2133081,129.214172,1,216.0868197,123.0758902,1,255.9856518,108.3440138,1,303.8642502,113.8684674,1,235.7293217,129.8280002,1,233.2740089,110.1854983,1,280.5387792,108.3440138,1,282.3802637,125.5312029,1,80.43079087,158.6779249,1,0,106.5025292,1,0,0,1,576,0,1,475.1223138,123.6897184,1,576,57.3962744,1,,,1,,,1,477.5776265,374.745446,1,576,414.644278,1,576,432,1,0,432,1,66.31274262,303.5413766,1,0,313.3626275,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-11-09) (576x432),60.78828895,246.4553554,1,64.47125806,212.080977,1,47.28406889,245.8415272,1,49.73938162,208.3980079,1,506.4275512,123.0758902,1,508.2690358,195.507616,1,563.5135724,89.92916821,1,566.5827133,175.8651141,1,507.6552076,293.1062974,1,507.0413794,369.2209924,1,567.8103697,299.2445793,1,569.0380261,391.318807,1,257.2133081,127.9865157,1,216.7006479,123.0758902,1,255.9856518,107.1163574,1,300.7951093,115.0961238,1,236.3431498,128.6003439,1,233.2740089,111.4131547,1,279.924951,107.1163574,1,281.1526073,124.3035466,1,76.74782176,159.2917531,1,0,107.1163574,1,0,0,1,576,0,1,477.5776265,123.0758902,1,576,58.62393077,1,,,1,,,1,477.5776265,373.5177897,1,576,417.713419,1,576,432,1,0,432,1,66.9265708,302.9275484,1,0,313.3626275,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-08-20) (576x432),47.89789707,255.6627781,1,50.96703799,221.902228,1,34.393677,256.2766063,1,36.84898974,219.4469152,1,470.2116883,137.1939384,1,468.9840319,206.5565233,1,516.2488022,117.5514365,1,516.8626304,196.1214442,1,468.3702038,298.6307511,1,465.914891,370.4486487,1,515.634974,307.8381739,1,515.0211458,393.1602916,1,233.8878371,142.7183921,1,196.4443178,140.2630794,1,232.6601807,131.0556566,1,273.7866691,134.7386257,1,214.2453352,143.9460485,1,214.2453352,132.283313,1,253.530339,131.6694848,1,254.7579954,140.2630794,1,65.08508625,170.3406604,1,0,139.035423,1,0,0,1,576,0,1,442.58942,135.9662821,1,576,55.55478985,1,,,1,576,432,1,439.5202791,372.9039615,1,537.7327887,432,1,,,1,0,432,1,55.26383529,308.452002,1,0,322.5700503,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-08-21) (576x432),47.89789707,254.4351218,1,50.35320981,221.902228,1,33.77984882,255.04895,1,36.23516156,220.0607434,1,469.5978601,138.4215948,1,470.2116883,207.1703515,1,516.2488022,115.709952,1,515.634974,196.7352724,1,468.3702038,299.2445793,1,467.7563756,369.8348205,1,515.0211458,308.452002,1,515.634974,395.0017761,1,233.2740089,143.9460485,1,197.6719742,139.035423,1,232.6601807,130.4418284,1,273.7866691,134.1247975,1,214.8591634,143.3322203,1,214.8591634,132.283313,1,252.9165108,131.0556566,1,254.1441672,140.8769076,1,63.85742988,170.3406604,1,0,139.6492512,1,0,0,1,576,0,1,441.3617636,137.8077666,1,576,56.16861803,1,,,1,576,432,1,440.7479354,372.9039615,1,538.960445,432,1,,,1,0,432,1,54.6500071,307.8381739,1,0,323.1838785,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-08-22) (576x432),47.89789707,255.04895,1,51.58086618,221.902228,1,35.62133337,255.04895,1,37.46281793,220.6745716,1,470.2116883,138.4215948,1,469.5978601,207.1703515,1,516.2488022,116.9376083,1,517.4764586,196.7352724,1,468.9840319,298.6307511,1,466.5287192,371.0624769,1,515.634974,308.452002,1,515.634974,393.7741198,1,233.2740089,142.7183921,1,195.8304896,139.035423,1,274.4004973,135.3524539,1,232.0463526,131.6694848,1,214.2453352,142.7183921,1,213.631507,133.5109693,1,253.530339,131.6694848,1,254.1441672,140.2630794,1,64.47125806,169.7268322,1,0,138.4215948,1,0,0,1,576,0,1,442.58942,136.5801103,1,576,56.78244622,1,,,1,576,432,1,440.1341072,372.9039615,1,537.7327887,432,1,,,1,0,432,1,54.6500071,307.8381739,1,0,321.3423939,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-08-23) (sharpened) (576x432),50.96703799,253.8212936,1,52.80852255,223.1298843,1,36.23516156,254.4351218,1,39.91813067,220.6745716,1,465.914891,141.4907357,1,464.6872346,208.3980079,1,514.4073176,115.0961238,1,512.5658331,197.9629288,1,464.6872346,298.6307511,1,463.4595783,367.993336,1,511.3381767,307.2243457,1,510.1105203,390.7049788,1,235.7293217,144.5598767,1,197.6719742,140.8769076,1,268.8760437,135.9662821,1,233.8878371,130.4418284,1,215.4729916,143.9460485,1,214.8591634,132.283313,1,252.9165108,131.0556566,1,254.7579954,144.5598767,1,65.69891443,171.5683168,1,0,137.1939384,1,0,0,1,576,0,1,440.7479354,139.035423,1,576,58.62393077,1,,,1,576,432,1,435.2234818,371.0624769,1,546.3263832,432,1,,,1,0,432,1,57.10531984,307.2243457,1,0,322.5700503,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-11-10) (576x432),55.26383529,251.979809,1,57.71914803,217.6054307,1,41.75961522,250.7521527,1,44.82875615,214.5362897,1,497.8339566,107.7301856,1,500.2892694,180.1619114,1,550.6231805,72.12815084,1,557.3752906,158.6779249,1,505.1998949,278.9882492,1,507.0413794,357.5582568,1,563.5135724,278.9882492,1,569.0380261,372.2901333,1,244.9367444,124.9173747,1,206.879397,121.2344056,1,243.0952599,105.2748728,1,290.3600301,108.9578419,1,225.2942425,124.9173747,1,222.8389298,108.3440138,1,268.2622155,104.0472165,1,268.8760437,120.6205775,1,69.99571173,162.9747222,1,0,120.6205775,1,0,0,1,576,0,1,467.7563756,112.640811,1,576,29.77400608,1,,,1,,,1,478.8052829,362.4688823,1,576,396.2294325,1,576,432,1,0,432,1,66.31274262,309.0658302,1,0,319.5009094,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-07) (576x432),27.02773878,264.8702009,1,28.86922334,230.4958226,1,10.45437779,264.8702009,1,12.29586234,226.8128534,1,468.3702038,116.3237802,1,470.8255165,188.1416778,1,514.4073176,81.33557362,1,521.1594277,166.0438631,1,476.3499702,288.1956719,1,480.0329393,363.0827105,1,529.1391941,290.0371565,1,534.6636477,379.6560715,1,214.8591634,136.5801103,1,172.5050186,132.8971412,1,211.1761943,115.0961238,1,260.2824491,120.6205775,1,193.9890051,137.1939384,1,186.6230669,120.0067493,1,236.3431498,115.0961238,1,238.1846344,131.0556566,1,43.60109978,175.8651141,1,0,153.7672994,1,0,0,1,,,1,436.4511381,121.8482338,1,576,0,1,,,1,,,1,452.4106709,373.5177897,1,576,417.713419,1,576,432,1,0,432,1,36.23516156,322.5700503,1,0,327.4806758,1,0,0,1,576,0,1,576,432,1,0,432,1
Black (2021-10-08) (576x432),27.02773878,264.8702009,1,28.25539515,231.7234789,1,11.06820597,264.8702009,1,12.90969053,226.8128534,1,467.7563756,118.1652647,1,472.0531729,188.755506,1,515.0211458,83.17705817,1,521.7732558,166.0438631,1,476.9637983,288.8095001,1,481.8744238,366.7656796,1,529.7530223,290.6509847,1,535.8913041,382.1113842,1,216.0868197,136.5801103,1,173.1188468,132.283313,1,258.4409645,123.0758902,1,212.4038506,115.0961238,1,195.8304896,137.8077666,1,188.4645514,119.3929211,1,236.3431498,114.4822956,1,237.5708062,132.8971412,1,43.60109978,176.4789423,1,0,153.1534713,1,0,0,1,,,1,438.9064509,121.2344056,1,576,0,1,,,1,,,1,453.6383273,374.745446,1,576,418.9410753,1,576,432,1,0,432,1,36.84898974,323.1838785,1,0,326.8668476,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-08-13) (576x432),44.21492796,267.3255137,1,43.60109978,231.7234789,1,30.09687971,266.0978573,1,28.86922334,226.1990253,1,494.1509875,81.9494018,1,507.0413794,154.3811276,1,551.2370087,33.45697519,1,565.9688852,120.0067493,1,520.5455995,258.7319191,1,530.9806786,336.6880986,1,576,249.5244963,1,576,341.598724,1,233.2740089,118.7790929,1,189.0783796,113.2546392,1,228.9772116,88.70151184,1,275.0143255,93.61213732,1,210.5623661,119.3929211,1,206.2655688,97.29510643,1,254.7579954,86.2461991,1,258.4409645,110.7993265,1,52.80852255,174.6374577,1,0,143.3322203,1,0,0,1,,,1,460.3904374,86.86002728,1,543.8710705,0,1,576,0,1,,,1,496.6063003,348.9646623,1,576,363.0827105,1,576,432,1,0,432,1,58.9468044,326.8668476,1,0,334.2327858,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-08-16) (576x432),44.21492796,267.9393418,1,43.60109978,230.4958226,1,28.86922334,266.0978573,1,28.25539515,226.1990253,1,492.9233312,78.26643269,1,505.1998949,150.6981585,1,549.3955242,29.77400608,1,564.7412288,116.3237802,1,520.5455995,255.6627781,1,535.8913041,339.1434113,1,576,246.4553554,1,576,343.4402086,1,234.5016653,116.9376083,1,187.8507232,111.4131547,1,228.3633834,88.08768365,1,275.0143255,92.99830913,1,209.3347097,118.7790929,1,204.4240842,96.06745006,1,255.9856518,85.01854273,1,259.0547927,108.9578419,1,51.58086618,173.4098014,1,0,140.2630794,1,0,0,1,,,1,460.3904374,85.01854273,1,543.8710705,0,1,576,0,1,,,1,498.4477848,347.7370059,1,576,361.241226,1,576,432,1,0,432,1,58.9468044,326.2530194,1,0,334.2327858,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-09-21) (sharpened) (576x432),62.62977351,255.6627781,1,63.24360169,219.4469152,1,50.35320981,254.4351218,1,51.58086618,215.1501179,1,521.1594277,93.61213732,1,529.1391941,166.6576913,1,576,52.48564892,1,576,145.1737049,1,539.5742732,268.55317,1,548.781696,352.6476314,1,576,264.8702009,1,576,356.3306005,1,262.1239336,116.3237802,1,217.3144761,111.4131547,1,257.8271363,85.63237091,1,304.4780784,92.99830913,1,240.026119,118.1652647,1,232.6601807,94.2259655,1,283.6079201,83.79088636,1,286.677061,107.7301856,1,74.90633721,164.2023786,1,0,107.7301856,1,0,0,1,576,0,1,487.3988775,96.06745006,1,576,20.56658331,1,,,1,,,1,513.1796613,359.3997414,1,576,374.1316178,1,576,432,1,0,432,1,75.52016539,315.8179403,1,0,323.7977067,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-09-26) (576x432),62.01594532,255.6627781,1,63.24360169,220.0607434,1,48.51172526,255.04895,1,49.73938162,215.7639461,1,523.6147404,89.31534002,1,532.208335,165.430035,1,576,56.16861803,1,576,145.1737049,1,542.029586,269.7808264,1,551.2370087,350.8061468,1,576,266.7116855,1,576,353.8752877,1,258.4409645,115.0961238,1,216.7006479,107.7301856,1,254.1441672,86.86002728,1,303.250422,91.15682458,1,235.7293217,116.3237802,1,233.2740089,93.61213732,1,283.6079201,83.17705817,1,286.677061,105.888701,1,74.29250902,163.5885504,1,0,108.9578419,1,0,0,1,576,0,1,489.240362,93.61213732,1,576,20.56658331,1,,,1,,,1,514.4073176,359.3997414,1,576,374.745446,1,576,432,1,0,432,1,74.29250902,317.0455966,1,0,324.4115349,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-11-04) (576x432),67.54039899,255.6627781,1,68.15422717,220.0607434,1,54.6500071,252.5936372,1,55.26383529,214.5362897,1,530.3668504,85.01854273,1,539.5742732,160.5194095,1,576,51.25799255,1,576,144.5598767,1,548.781696,267.3255137,1,558.6029469,348.3508341,1,576,264.2563727,1,576,351.419975,1,268.2622155,113.2546392,1,222.2251016,107.1163574,1,264.5792464,83.79088636,1,310.002532,91.15682458,1,244.3229163,114.4822956,1,240.026119,91.15682458,1,291.5876865,82.56322999,1,291.5876865,105.888701,1,79.2031345,160.5194095,1,0,103.4333883,1,0,0,1,576,0,1,492.9233312,91.15682458,1,576,23.63572423,1,,,1,,,1,521.7732558,357.5582568,1,576,371.6763051,1,576,432,1,0,432,1,78.58930632,314.5902839,1,0,323.7977067,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-11-06) (576x432),58.33297621,255.04895,1,58.33297621,218.2192589,1,43.60109978,254.4351218,1,45.44258433,213.3086334,1,519.9317713,91.15682458,1,527.9115377,163.5885504,1,576,49.416508,1,576,142.7183921,1,538.3466168,269.1669982,1,545.7125551,352.6476314,1,576,264.2563727,1,576,358.172085,1,258.4409645,114.4822956,1,213.0176788,109.5716701,1,254.7579954,85.63237091,1,299.5674529,91.77065276,1,234.5016653,116.3237802,1,229.5910398,91.77065276,1,281.1526073,83.17705817,1,282.9940919,107.7301856,1,69.38188354,162.360894,1,0,110.7993265,1,0,0,1,576,0,1,485.5573929,92.99830913,1,576,16.26978601,1,,,1,,,1,511.3381767,360.0135696,1,576,375.9731024,1,576,432,1,0,432,1,69.38188354,315.2041121,1,0,323.1838785,1,0,0,1,576,0,1,576,432,1,0,432,1
